session_id,user_id,session_date,session_duration_sec,pages_viewed
2572,1931,2025-01-06,653,6
2573,2514,2025-12-06,215,5
2574,2291,2025-05-03,207,4
2575,1514,2025-11-11,799,5
2576,473,2025-12-17,255,6
2577,959,2025-03-26,596,8
2578,533,2025-09-21,794,6
2579,494,2025-03-13,327,9
2580,2947,2025-08-17,598,5
2581,82,2025-03-23,555,6
2582,2904,2025-04-02,178,2
2583,879,2025-10-17,398,6
2584,1546,2025-10-17,372,8
2585,2971,2025-12-04,366,4
2586,12,2025-03-16,347,7
2587,1287,2025-09-05,436,11
2588,449,2025-07-03,472,5
2589,762,2025-01-21,426,6
2590,26,2025-04-23,403,9
2591,1807,2025-09-07,281,8
2592,2556,2025-04-29,865,11
2593,1569,2025-02-02,191,4
2594,62,2025-05-16,39,6
2595,229,2025-07-09,462,9
2596,1839,2025-04-30,282,7
2597,607,2025-01-22,438,6
2598,1059,2025-12-09,195,2
2599,1729,2025-04-16,953,6
2600,1480,2025-09-23,946,4
2601,2939,2025-07-04,607,3
2602,1526,2025-07-18,413,5
2603,761,2025-08-29,290,11
2604,595,2025-08-21,330,5
2605,1593,2025-01-24,1075,4
2606,1056,2025-01-21,608,5
2607,1855,2025-11-29,92,5
2608,2049,2025-06-15,948,8
2609,1459,2025-02-22,135,4
2610,1862,2025-12-27,456,5
2611,1160,2025-09-24,384,5
2612,1220,2025-11-21,720,5
2613,133,2025-05-21,396,10
2614,86,2025-05-15,1130,7
2615,1500,2025-10-24,396,3
2616,1831,2025-10-06,225,9
2617,1204,2025-10-19,575,6
2618,2564,2025-03-31,182,6
2619,175,2025-07-12,213,9
2620,2811,2025-12-01,544,8
2621,1976,2025-07-13,936,7
2622,578,2025-07-07,777,9
2623,1799,2025-10-28,313,4
2624,2097,2025-12-01,383,5
2625,2576,2025-02-09,294,5
2626,145,2025-09-22,293,4
2627,762,2025-05-09,303,4
2628,1378,2025-07-12,695,4
2629,1826,2025-04-25,833,2
2630,929,2025-09-22,570,7
2631,794,2025-07-27,204,4
2632,1602,2025-06-30,415,2
2633,1661,2025-06-26,370,4
2634,319,2025-09-07,553,4
2635,1111,2025-09-04,515,10
2636,1577,2025-11-06,563,5
2637,698,2025-01-04,322,6
2638,847,2025-09-14,205,6
2639,1802,2025-03-13,472,8
2640,783,2025-08-14,208,8
2641,2090,2025-03-26,475,5
2642,1117,2025-04-28,795,7
2643,1751,2025-02-09,459,5
2644,2577,2025-09-21,564,3
2645,1650,2025-11-26,146,9
2646,292,2025-05-24,347,3
2647,969,2025-04-19,409,4
2648,1488,2025-03-18,572,4
2649,1843,2025-04-06,389,3
2650,97,2025-03-22,383,7
2651,1119,2025-07-05,230,7
2652,74,2025-11-05,485,4
2653,1360,2025-03-02,1207,8
2654,1092,2025-12-05,694,5
2655,758,2025-04-28,659,4
2656,1942,2025-08-01,695,7
2657,208,2025-06-19,429,8
2658,1245,2025-02-28,291,5
2659,1286,2025-09-04,424,4
2660,410,2025-12-12,189,5
2661,2379,2025-09-03,157,3
2662,2392,2025-09-03,303,8
2663,771,2025-04-18,420,7
2664,1844,2025-10-30,218,6
2665,74,2025-03-24,306,5
2666,1661,2025-11-28,648,8
2667,254,2025-07-30,833,6
2668,820,2025-01-12,170,7
2669,986,2025-05-05,327,3
2670,332,2025-01-23,824,5
2671,1422,2025-03-07,682,8
2672,2795,2025-10-21,648,4
2673,836,2025-10-31,379,5
2674,1692,2025-03-24,478,5
2675,455,2025-03-10,589,6
2676,1930,2025-11-19,988,3
2677,1139,2025-09-20,280,7
2678,313,2025-01-21,420,6
2679,1018,2025-10-21,377,5
2680,228,2025-03-17,352,5
2681,2882,2025-01-29,564,5
2682,858,2025-03-27,559,7
2683,1269,2025-05-13,423,6
2684,2866,2025-04-03,774,3
2685,1018,2025-09-22,586,5
2686,2576,2025-07-27,673,9
2687,950,2025-11-03,281,8
2688,427,2025-10-16,431,11
2689,2090,2025-11-23,660,5
2690,465,2025-01-10,222,5
2691,1646,2025-12-05,570,3
2692,278,2025-05-26,219,3
2693,2884,2025-02-13,598,6
2694,19,2025-04-21,317,6
2695,66,2025-08-18,502,6
2696,167,2025-11-07,300,9
2697,1609,2025-08-30,238,6
2698,403,2025-09-04,741,10
2699,409,2025-03-29,196,7
2700,2160,2025-04-23,252,6
2701,597,2025-07-30,804,8
2702,2699,2025-11-04,298,3
2703,1063,2025-03-15,200,4
2704,2153,2025-10-26,455,7
2705,324,2025-04-04,347,3
2706,1983,2025-11-16,275,5
2707,1438,2025-12-04,533,4
2708,429,2025-09-19,146,8
2709,2683,2025-05-16,400,7
2710,2778,2025-03-27,169,5
2711,2937,2025-12-18,727,6
2712,1085,2025-06-25,1112,8
2713,1636,2025-08-21,252,8
2714,1378,2025-11-02,457,2
2715,393,2025-10-30,132,6
2716,2252,2025-02-05,162,5
2717,2306,2025-04-28,298,7
2718,2534,2025-07-13,334,7
2719,1541,2025-07-17,278,7
2720,446,2025-03-09,371,8
2721,1204,2025-02-25,551,9
2722,1024,2025-01-09,404,4
2723,342,2025-04-14,508,7
2724,133,2025-09-25,195,3
2725,2491,2025-09-16,372,3
2726,1860,2025-12-17,896,2
2727,2301,2025-08-03,260,6
2728,265,2025-03-18,447,6
2729,93,2025-11-07,460,5
2730,1686,2025-02-19,238,5
2731,1435,2025-04-01,185,4
2732,2186,2025-09-01,385,4
2733,1232,2025-11-11,383,6
2734,1002,2025-11-04,328,6
2735,1661,2025-01-20,1218,3
2736,1597,2025-09-30,224,4
2737,2355,2025-09-15,363,6
2738,266,2025-03-02,776,3
2739,646,2025-02-17,168,9
2740,2366,2025-09-04,436,2
2741,1137,2025-12-04,299,3
2742,2949,2025-03-08,393,11
2743,1402,2025-11-05,539,8
2744,454,2025-10-04,134,3
2745,2239,2025-01-01,614,5
2746,1915,2025-12-14,459,5
2747,1464,2025-11-29,250,4
2748,1211,2025-08-09,276,7
2749,831,2025-09-25,146,5
2750,1391,2025-08-04,396,5
2751,1113,2025-07-09,389,6
2752,2235,2025-01-23,324,7
2753,2867,2025-12-24,289,7
2754,1970,2025-09-29,895,8
2755,2180,2025-08-08,534,6
2756,872,2025-04-28,262,3
2757,635,2025-09-04,339,10
2758,1400,2025-07-15,319,8
2759,691,2025-06-29,272,5
2760,2740,2025-10-29,452,5
2761,1866,2025-12-23,501,1
2762,1058,2025-10-22,343,10
2763,1956,2025-02-20,165,7
2764,582,2025-08-06,613,7
2765,2219,2025-03-10,148,5
2766,1390,2025-05-11,324,5
2767,784,2025-09-02,383,7
2768,181,2025-04-30,225,8
2769,19,2025-02-12,201,7
2770,1250,2025-05-26,323,5
2771,2929,2025-11-03,644,8
2772,1617,2025-10-06,502,4
2773,2223,2025-07-29,838,7
2774,1246,2025-05-12,443,3
2775,1639,2025-04-07,920,7
2776,54,2025-01-03,750,6
2777,2743,2025-12-30,413,5
2778,2911,2025-01-04,658,4
2779,1427,2025-10-23,972,5
2780,2397,2025-09-25,580,10
2781,443,2025-03-02,241,3
2782,2881,2025-09-24,285,4
2783,580,2025-01-04,668,6
2784,282,2025-07-12,199,4
2785,2408,2025-12-02,653,5
2786,2963,2025-04-16,551,7
2787,823,2025-12-19,306,12
2788,2940,2025-06-11,783,7
2789,1670,2025-07-29,118,4
2790,641,2025-07-05,727,5
2791,1032,2025-02-24,746,8
2792,2017,2025-03-21,378,2
2793,563,2025-08-07,270,6
2794,2539,2025-11-30,156,5
2795,341,2025-10-27,238,4
2796,472,2025-05-10,201,10
2797,1711,2025-05-14,450,5
2798,2297,2025-10-02,616,2
2799,235,2025-08-05,216,6
2800,1107,2025-10-17,574,9
2801,1117,2025-07-07,346,8
2802,1909,2025-11-10,317,4
2803,1418,2025-05-22,695,4
2804,824,2025-12-15,909,5
2805,1292,2025-07-23,117,10
2806,632,2025-04-15,558,4
2807,529,2025-07-31,169,8
2808,1981,2025-10-10,449,9
2809,2170,2025-10-13,267,9
2810,2940,2025-09-05,1007,4
2811,2058,2025-04-02,585,2
2812,1340,2025-07-09,243,3
2813,2886,2025-10-14,338,3
2814,1297,2025-10-12,391,4
2815,1330,2025-09-05,204,3
2816,1234,2025-05-10,429,9
2817,1982,2025-06-07,677,9
2818,1754,2025-10-23,136,4
2819,2801,2025-06-26,307,7
2820,2934,2025-12-28,783,5
2821,2512,2025-07-23,968,11
2822,2760,2025-03-12,514,7
2823,2776,2025-12-04,229,5
2824,2765,2025-03-02,576,8
2825,1949,2025-04-28,624,3
2826,2128,2025-08-17,442,3
2827,2528,2025-12-25,306,9
2828,902,2025-03-24,556,3
2829,891,2025-02-21,365,6
2830,1571,2025-04-20,580,10
2831,1825,2025-09-18,229,6
2832,2066,2025-07-25,241,6
2833,1189,2025-06-23,561,6
2834,1549,2025-10-09,229,5
2835,202,2025-11-11,378,6
2836,741,2025-12-23,353,6
2837,1370,2025-12-17,210,11
2838,1390,2025-12-28,269,9
2839,2001,2025-01-27,112,3
2840,1472,2025-03-24,430,7
2841,1537,2025-07-19,197,7
2842,319,2025-11-22,258,4
2843,2265,2025-01-03,510,10
2844,1058,2025-02-16,793,3
2845,1895,2025-03-16,333,6
2846,2314,2025-08-30,237,3
2847,724,2025-11-04,311,6
2848,2823,2025-08-11,191,4
2849,1701,2025-02-15,553,2
2850,413,2025-02-02,124,8
2851,1276,2025-05-15,484,7
2852,401,2025-04-24,472,9
2853,1840,2025-07-09,722,5
2854,724,2025-02-10,371,2
2855,2330,2025-11-08,184,6
2856,1136,2025-01-20,481,5
2857,2771,2025-07-16,574,6
2858,751,2025-07-25,685,4
2859,268,2025-11-11,326,5
2860,2346,2025-12-02,560,6
2861,1341,2025-09-24,468,9
2862,570,2025-05-27,323,6
2863,2557,2025-12-31,234,13
2864,1974,2025-11-02,291,6
2865,546,2025-01-30,332,7
2866,2823,2025-03-31,167,2
2867,365,2025-11-24,564,8
2868,547,2025-09-11,681,4
2869,271,2025-08-13,1089,9
2870,739,2025-01-06,233,6
2871,2585,2025-04-14,461,5
2872,1258,2025-12-03,622,7
2873,59,2025-09-23,813,5
2874,1275,2025-05-27,120,7
2875,1871,2025-04-10,255,6
2876,86,2025-01-18,574,6
2877,763,2025-11-03,393,6
2878,390,2025-09-19,150,5
2879,1204,2025-09-22,667,5
2880,719,2025-12-24,521,5
2881,2904,2025-04-29,252,6
2882,149,2025-11-11,441,7
2883,583,2025-03-28,312,7
2884,121,2025-12-12,212,12
2885,2813,2025-01-19,321,9
2886,2653,2025-07-04,146,7
2887,2304,2025-05-03,799,6
2888,766,2025-12-02,776,9
2889,2912,2025-01-01,226,4
2890,800,2025-03-22,690,8
2891,2107,2025-02-14,254,7
2892,1022,2025-05-22,677,6
2893,1470,2025-07-24,740,5
2894,2436,2025-06-30,658,8
2895,1110,2025-12-09,111,4
2896,2834,2025-07-22,308,5
2897,1251,2025-07-27,663,6
2898,2641,2025-10-28,632,2
2899,1650,2025-04-13,245,5
2900,1816,2025-09-23,432,6
2901,1346,2025-01-08,653,8
2902,2957,2025-12-27,649,5
2903,1342,2025-02-05,678,7
2904,2614,2025-02-16,557,4
2905,2447,2025-10-09,633,5
2906,1733,2025-05-26,615,6
2907,899,2025-10-14,584,8
2908,2341,2025-10-26,352,4
2909,485,2025-06-28,323,9
2910,803,2025-06-27,692,6
2911,1716,2025-05-22,219,7
2912,1916,2025-04-26,332,3
2913,1758,2025-11-07,351,4
2914,1810,2025-04-10,493,4
2915,2938,2025-08-21,476,8
2916,2292,2025-07-26,1063,10
2917,1444,2025-10-22,420,9
2918,1953,2025-01-03,339,3
2919,2864,2025-05-14,402,5
2920,2321,2025-03-31,287,6
2921,1671,2025-07-28,243,5
2922,1849,2025-09-17,348,7
2923,520,2025-02-24,794,7
2924,1152,2025-10-14,587,6
2925,1397,2025-02-07,425,6
2926,2616,2025-09-15,557,8
2927,2686,2025-05-31,337,4
2928,2207,2025-06-24,182,3
2929,652,2025-03-01,856,7
2930,2224,2025-09-20,358,7
2931,1951,2025-05-12,908,9
2932,2668,2025-10-03,243,8
2933,211,2025-10-22,129,6
2934,2495,2025-05-09,284,4
2935,586,2025-12-22,310,4
2936,167,2025-08-15,348,7
2937,2508,2025-07-13,384,8
2938,2964,2025-10-16,342,11
2939,1257,2025-09-05,635,7
2940,1206,2025-05-05,341,7
2941,1739,2025-06-23,529,6
2942,1053,2025-08-23,372,3
2943,714,2025-12-15,373,6
2944,2889,2025-08-24,453,8
2945,2916,2025-10-28,214,9
2946,688,2025-01-15,376,4
2947,330,2025-09-04,153,6
2948,1747,2025-03-01,477,7
2949,1208,2025-05-13,220,8
2950,2143,2025-02-04,460,7
2951,785,2025-07-15,366,6
2952,2697,2025-11-21,603,5
2953,2401,2025-04-23,582,5
2954,2978,2025-12-13,324,6
2955,941,2025-12-26,543,6
2956,1289,2025-04-28,157,12
2957,1680,2025-06-11,599,7
2958,2694,2025-07-31,157,5
2959,626,2025-06-30,488,4
2960,139,2025-09-22,430,6
2961,2764,2025-10-02,64,4
2962,762,2025-01-05,399,8
2963,1834,2025-12-25,711,6
2964,2303,2025-05-15,431,4
2965,1556,2025-05-08,369,8
2966,676,2025-05-28,722,4
2967,92,2025-02-17,425,3
2968,1093,2025-07-24,446,6
2969,37,2025-12-11,313,2
2970,1788,2025-06-25,361,6
2971,2188,2025-02-08,256,8
2972,2915,2025-10-11,329,5
2973,2728,2025-04-02,314,6
2974,1202,2025-09-01,227,7
2975,1837,2025-06-10,413,5
2976,1895,2025-07-01,1175,7
2977,137,2025-04-22,451,9
2978,2238,2025-10-21,556,6
2979,1664,2025-05-18,495,6
2980,2390,2025-04-04,306,4
2981,1583,2025-12-16,620,9
2982,972,2025-04-08,321,7
2983,662,2025-09-13,757,3
2984,2291,2025-04-13,425,4
2985,1811,2025-05-01,423,6
2986,415,2025-05-04,373,6
2987,2755,2025-05-16,461,9
2988,343,2025-04-16,698,4
2989,2730,2025-04-28,360,5
2990,2701,2025-04-14,545,6
2991,146,2025-05-08,277,6
2992,323,2025-11-13,508,5
2993,2170,2025-07-02,444,5
2994,1276,2025-03-21,276,6
2995,1879,2025-02-24,533,8
2996,2359,2025-03-03,424,12
2997,601,2025-02-10,396,5
2998,475,2025-12-13,183,6
2999,2618,2025-12-06,365,8
3000,1516,2025-09-10,776,3
3001,575,2025-11-11,593,5
3002,347,2025-01-04,421,4
3003,2868,2025-10-05,1039,5
3004,1511,2025-01-22,804,6
3005,382,2025-09-04,1070,11
3006,1304,2025-07-10,268,7
3007,72,2025-11-14,339,4
3008,2569,2025-06-11,155,4
3009,2981,2025-09-10,204,7
3010,1118,2025-10-22,238,6
3011,1397,2025-05-21,692,15
3012,2387,2025-09-09,698,5
3013,1360,2025-04-04,518,7
3014,664,2025-09-19,80,6
3015,1516,2025-05-24,285,6
3016,1892,2025-07-23,262,5
3017,40,2025-04-24,206,5
3018,1383,2025-10-23,710,5
3019,2031,2025-03-07,422,3
3020,2622,2025-01-28,225,7
3021,1278,2025-09-27,416,3
3022,966,2025-08-05,450,3
3023,2629,2025-09-02,494,6
3024,1901,2025-10-04,403,5
3025,2218,2025-01-17,374,3
3026,701,2025-09-15,200,5
3027,511,2025-06-27,368,6
3028,1284,2025-07-21,380,6
3029,584,2025-12-18,309,8
3030,984,2025-03-31,300,11
3031,459,2025-08-23,318,6
3032,2577,2025-03-03,422,6
3033,1906,2025-12-24,192,7
3034,2389,2025-09-23,253,8
3035,2105,2025-08-24,450,7
3036,2266,2025-06-11,484,6
3037,2667,2025-12-19,657,10
3038,816,2025-01-05,1153,5
3039,2779,2025-01-07,515,9
3040,2512,2025-12-12,220,7
3041,247,2025-04-18,659,7
3042,730,2025-07-14,282,6
3043,2421,2025-10-25,271,3
3044,417,2025-02-21,195,5
3045,1055,2025-06-16,532,4
3046,368,2025-07-05,386,10
3047,2607,2025-11-10,650,6
3048,108,2025-05-13,260,9
3049,2632,2025-04-06,188,8
3050,839,2025-10-08,670,8
3051,418,2025-05-15,713,5
3052,1644,2025-05-02,280,4
3053,821,2025-05-18,314,5
3054,1422,2025-08-30,490,4
3055,683,2025-11-10,236,5
3056,256,2025-06-25,160,5
3057,2828,2025-07-07,347,11
3058,838,2025-04-05,381,6
3059,2963,2025-09-13,532,10
3060,2283,2025-08-06,476,10
3061,553,2025-04-18,466,6
3062,181,2025-08-03,384,6
3063,157,2025-12-25,190,4
3064,1478,2025-07-10,332,6
3065,571,2025-07-06,507,5
3066,857,2025-07-25,415,6
3067,1785,2025-05-24,1330,3
3068,1728,2025-08-19,522,8
3069,1048,2025-04-03,239,2
3070,1497,2025-10-20,491,4
3071,1424,2025-03-09,681,5
3072,2996,2025-10-22,171,6
3073,592,2025-12-18,843,6
3074,2182,2025-04-28,658,7
3075,421,2025-02-21,813,8
3076,2261,2025-05-19,764,6
3077,2948,2025-05-01,415,7
3078,2530,2025-10-12,275,6
3079,348,2025-08-10,524,9
3080,166,2025-07-15,364,3
3081,937,2025-04-11,263,8
3082,348,2025-03-16,258,11
3083,2897,2025-03-18,772,3
3084,398,2025-08-31,335,3
3085,583,2025-01-05,310,7
3086,2774,2025-04-01,327,7
3087,1601,2025-08-04,564,5
3088,308,2025-09-13,876,3
3089,2846,2025-03-10,47,11
3090,2767,2025-11-19,256,5
3091,2514,2025-09-22,783,3
3092,99,2025-10-01,550,3
3093,1266,2025-06-11,252,3
3094,158,2025-09-07,523,6
3095,2658,2025-06-03,359,5
3096,554,2025-05-09,866,5
3097,651,2025-10-15,257,8
3098,2968,2025-10-18,548,7
3099,2275,2025-01-25,185,8
3100,2471,2025-07-23,380,5
3101,2291,2025-02-20,778,7
3102,2578,2025-12-20,804,5
3103,1069,2025-03-25,237,6
3104,1496,2025-01-31,158,5
3105,2419,2025-04-21,358,7
3106,1879,2025-05-11,540,5
3107,2700,2025-09-01,289,8
3108,2737,2025-11-19,287,6
3109,734,2025-02-19,581,10
3110,1951,2025-08-19,198,6
3111,92,2025-06-21,395,2
3112,2220,2025-05-14,509,5
3113,1628,2025-07-04,269,7
3114,1216,2025-07-04,268,9
3115,1101,2025-10-14,962,3
3116,1305,2025-10-13,672,8
3117,1388,2025-05-12,280,6
3118,179,2025-06-26,198,6
3119,2286,2025-01-11,300,7
3120,2925,2025-07-30,511,7
3121,2950,2025-03-04,384,10
3122,280,2025-06-29,244,9
3123,1043,2025-12-14,533,9
3124,1619,2025-11-07,208,7
3125,2788,2025-04-12,479,3
3126,371,2025-10-23,985,5
3127,1801,2025-10-22,436,5
3128,2918,2025-11-29,447,7
3129,1704,2025-11-29,253,11
3130,2269,2025-10-03,357,7
3131,2968,2025-03-31,306,8
3132,304,2025-05-26,445,5
3133,1349,2025-07-01,297,8
3134,1461,2025-06-16,311,5
3135,2486,2025-12-11,652,7
3136,1194,2025-09-19,409,10
3137,2423,2025-09-07,564,5
3138,2429,2025-08-17,1061,5
3139,2062,2025-02-10,463,3
3140,2791,2025-07-15,937,7
3141,669,2025-11-11,417,4
3142,500,2025-05-27,559,2
3143,1415,2025-08-26,662,5
3144,1573,2025-11-20,350,5
3145,2613,2025-03-16,516,10
3146,530,2025-03-27,341,4
3147,2007,2025-11-24,494,7
3148,2540,2025-06-22,283,7
3149,1220,2025-08-04,228,3
3150,755,2025-11-20,272,2
3151,2348,2025-11-10,361,8
3152,815,2025-10-20,420,6
3153,2595,2025-07-27,656,6
3154,727,2025-02-06,937,11
3155,731,2025-02-10,317,9
3156,828,2025-03-24,233,6
3157,2650,2025-06-25,748,5
3158,1332,2025-04-27,625,4
3159,2047,2025-06-10,352,5
3160,2816,2025-06-12,419,7
3161,875,2025-12-01,292,5
3162,2985,2025-05-30,753,4
3163,2179,2025-12-30,467,7
3164,2004,2025-05-17,322,6
3165,1678,2025-11-06,486,4
3166,608,2025-11-27,498,6
3167,2074,2025-07-22,807,2
3168,1478,2025-05-19,630,4
3169,635,2025-08-16,187,5
3170,1210,2025-07-05,685,8
3171,484,2025-10-28,290,4
3172,2728,2025-09-24,712,5
3173,1075,2025-08-19,158,8
3174,1915,2025-07-31,667,7
3175,2053,2025-03-27,484,5
3176,589,2025-04-05,554,3
3177,2256,2025-01-12,667,7
3178,2305,2025-03-06,385,8
3179,1229,2025-05-01,313,4
3180,1974,2025-12-05,418,5
3181,2059,2025-05-09,282,4
3182,949,2025-12-25,407,9
3183,2056,2025-02-10,273,4
3184,2984,2025-04-18,546,8
3185,2080,2025-03-27,386,8
3186,2008,2025-07-23,649,5
3187,2588,2025-02-22,283,5
3188,1742,2025-02-18,305,6
3189,387,2025-02-02,647,3
3190,1252,2025-08-31,246,9
3191,2688,2025-10-08,203,7
3192,1791,2025-01-28,306,7
3193,1499,2025-01-14,552,8
3194,207,2025-07-23,386,7
3195,1819,2025-09-26,700,8
3196,1781,2025-02-12,500,2
3197,2605,2025-02-23,729,9
3198,2396,2025-05-15,533,4
3199,793,2025-11-13,134,3
3200,2282,2025-03-21,444,11
3201,1725,2025-02-13,272,6
3202,1006,2025-12-02,447,3
3203,2785,2025-07-19,183,7
3204,942,2025-06-08,1056,6
3205,1166,2025-04-28,227,8
3206,2224,2025-05-07,576,3
3207,1678,2025-05-26,406,5
3208,449,2025-08-15,229,5
3209,592,2025-11-17,398,1
3210,82,2025-03-06,746,3
3211,2183,2025-03-09,341,1
3212,2904,2025-09-27,486,4
3213,1407,2025-03-29,704,5
3214,1481,2025-01-15,511,9
3215,2488,2025-01-18,522,4
3216,1080,2025-12-06,191,7
3217,2745,2025-07-02,484,7
3218,419,2025-06-16,429,4
3219,88,2025-09-01,791,4
3220,2704,2025-08-28,1137,11
3221,215,2025-10-04,468,5
3222,1759,2025-05-20,1020,6
3223,2600,2025-10-08,342,6
3224,1521,2025-08-16,737,5
3225,1718,2025-03-11,1112,6
3226,2551,2025-12-24,449,8
3227,2747,2025-10-04,534,5
3228,2293,2025-04-01,488,6
3229,1502,2025-10-30,270,3
3230,309,2025-11-02,541,9
3231,231,2025-08-22,735,7
3232,155,2025-11-20,501,10
3233,1199,2025-11-22,724,5
3234,2896,2025-10-16,440,6
3235,115,2025-08-11,460,6
3236,1414,2025-09-26,154,11
3237,311,2025-11-24,188,4
3238,993,2025-11-24,815,5
3239,2348,2025-10-01,557,8
3240,1042,2025-06-08,229,9
3241,2832,2025-06-27,250,6
3242,12,2025-09-04,230,8
3243,1428,2025-10-04,423,6
3244,2280,2025-04-27,582,7
3245,2014,2025-02-15,328,6
3246,730,2025-08-15,414,5
3247,1302,2025-06-07,422,11
3248,1377,2025-07-07,314,9
3249,2037,2025-07-31,519,4
3250,2351,2025-05-14,421,3
3251,541,2025-03-21,520,7
3252,2518,2025-06-05,584,5
3253,2861,2025-01-06,123,7
3254,77,2025-01-01,489,3
3255,24,2025-09-25,435,4
3256,1039,2025-03-11,531,7
3257,676,2025-06-26,749,9
3258,2573,2025-05-27,425,4
3259,2395,2025-08-29,141,7
3260,172,2025-10-01,288,8
3261,1893,2025-01-05,1058,4
3262,2760,2025-12-19,328,5
3263,489,2025-09-09,321,6
3264,1486,2025-09-02,271,10
3265,2426,2025-06-03,298,5
3266,2420,2025-01-05,392,6
3267,757,2025-08-09,90,12
3268,2525,2025-05-30,383,7
3269,2430,2025-11-02,279,6
3270,155,2025-04-29,310,10
3271,257,2025-01-04,478,6
3272,1780,2025-10-08,305,4
3273,674,2025-07-11,510,3
3274,2116,2025-04-07,300,5
3275,2392,2025-07-30,571,2
3276,673,2025-10-15,121,8
3277,2439,2025-08-12,369,3
3278,1473,2025-07-22,292,5
3279,259,2025-05-08,352,5
3280,307,2025-03-25,427,3
3281,1119,2025-11-27,372,7
3282,2998,2025-07-19,231,6
3283,246,2025-07-13,223,7
3284,2781,2025-04-23,214,6
3285,1659,2025-05-15,422,4
3286,187,2025-02-10,538,5
3287,1798,2025-08-05,246,10
3288,925,2025-11-17,776,6
3289,785,2025-05-03,257,4
3290,1596,2025-09-22,536,5
3291,2456,2025-11-10,222,9
3292,1361,2025-12-22,488,12
3293,341,2025-12-17,721,6
3294,563,2025-05-20,282,6
3295,651,2025-05-26,382,4
3296,3000,2025-11-29,501,4
3297,1194,2025-09-30,512,2
3298,69,2025-05-18,705,5
3299,1584,2025-07-31,173,5
3300,2429,2025-04-07,383,5
3301,2105,2025-02-05,232,7
3302,1301,2025-04-04,286,7
3303,2898,2025-03-11,262,3
3304,1123,2025-05-29,393,6
3305,916,2025-02-26,278,6
3306,2373,2025-11-23,332,7
3307,461,2025-08-22,358,8
3308,2227,2025-11-13,468,11
3309,844,2025-08-20,500,5
3310,574,2025-05-20,429,7
3311,119,2025-12-25,375,8
3312,2597,2025-11-15,661,4
3313,646,2025-09-09,254,4
3314,1479,2025-04-07,592,6
3315,2074,2025-06-14,157,6
3316,1514,2025-01-10,337,5
3317,2032,2025-03-19,503,7
3318,1032,2025-01-26,325,6
3319,969,2025-10-01,604,5
3320,2011,2025-01-12,449,8
3321,1540,2025-04-06,505,6
3322,2581,2025-02-22,591,5
3323,2197,2025-05-25,500,8
3324,1512,2025-05-18,877,7
3325,1049,2025-03-06,323,6
3326,655,2025-08-13,310,5
3327,1955,2025-01-05,610,8
3328,2993,2025-04-30,219,5
3329,555,2025-02-16,346,9
3330,425,2025-03-19,158,2
3331,293,2025-01-08,894,9
3332,1209,2025-09-10,414,2
3333,2602,2025-04-22,179,7
3334,431,2025-06-25,816,3
3335,2652,2025-08-04,1058,7
3336,317,2025-06-09,400,7
3337,398,2025-09-13,294,7
3338,1348,2025-07-10,442,4
3339,1589,2025-08-26,487,7
3340,596,2025-12-23,186,6
3341,2594,2025-01-17,274,2
3342,2124,2025-06-19,360,9
3343,2913,2025-02-11,323,5
3344,1944,2025-03-16,835,5
3345,916,2025-01-29,383,4
3346,2757,2025-05-17,139,6
3347,2534,2025-07-20,475,6
3348,2795,2025-02-06,402,4
3349,1256,2025-10-06,361,7
3350,2598,2025-08-29,152,2
3351,976,2025-04-03,354,4
3352,1076,2025-04-09,448,8
3353,2990,2025-05-09,864,4
3354,2967,2025-07-15,307,6
3355,1245,2025-01-07,596,6
3356,1452,2025-03-04,342,5
3357,1167,2026-01-01,441,7
3358,2029,2025-05-08,520,3
3359,363,2025-07-17,1104,4
3360,2430,2025-08-15,704,8
3361,2319,2025-05-07,244,1
3362,2346,2025-01-18,467,6
3363,234,2025-04-12,437,6
3364,2623,2025-08-24,501,5
3365,1732,2025-02-18,176,3
3366,27,2025-09-24,394,6
3367,1495,2025-12-07,271,7
3368,93,2025-04-17,249,5
3369,2665,2025-08-31,592,7
3370,309,2025-07-19,798,9
3371,52,2025-12-15,610,5
3372,319,2025-06-09,861,5
3373,1993,2025-06-15,347,7
3374,181,2025-03-23,1331,12
3375,1593,2025-11-19,93,7
3376,2923,2025-01-22,919,11
3377,647,2025-10-09,424,5
3378,1962,2025-09-24,428,4
3379,1284,2025-03-04,111,10
3380,2245,2025-05-10,372,13
3381,2693,2025-09-04,273,6
3382,2303,2025-11-23,182,5
3383,2025,2025-06-02,501,7
3384,2780,2025-04-12,665,5
3385,336,2025-07-04,349,6
3386,1577,2025-01-27,279,6
3387,1526,2025-12-08,430,4
3388,990,2025-04-22,291,7
3389,2948,2025-02-27,555,3
3390,1279,2025-05-01,287,7
3391,514,2025-11-21,620,8
3392,2030,2025-08-11,132,4
3393,242,2025-06-16,393,6
3394,2197,2025-01-08,201,5
3395,1734,2025-03-27,355,7
3396,2805,2025-05-22,337,6
3397,2668,2025-10-27,942,4
3398,2501,2025-03-03,305,7
3399,2260,2025-07-22,358,5
3400,668,2025-05-05,639,12
3401,594,2025-01-05,170,6
3402,2179,2025-01-22,157,11
3403,2660,2025-10-25,226,5
3404,256,2025-12-20,100,10
3405,1503,2025-09-01,238,5
3406,561,2025-12-19,486,7
3407,2111,2025-11-02,241,6
